timestamp,device_id,src_ip,resistance_mOhm,voltage_V,valid
2026-04-25T15:45:40.671860,iws7817_01,10.3.113.35,49.9900,13.3400,1
2026-04-25T15:45:42.062882,iws7817_02,10.3.113.8,49.5800,13.2700,1
2026-04-25T15:45:42.362457,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:45:42.684150,iws7817_01,10.3.113.35,49.9600,13.3400,1
2026-04-25T15:45:44.060939,iws7817_02,10.3.113.8,49.5800,13.2700,1
2026-04-25T15:45:44.356356,iws7817_03,10.3.113.25,48.3700,13.0800,1
2026-04-25T15:45:44.736292,iws7817_01,10.3.113.35,49.9600,13.3400,1
2026-04-25T15:45:46.073724,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:45:46.373617,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:45:46.950846,iws7817_01,10.3.113.35,49.9800,13.3400,1
2026-04-25T15:45:48.103951,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:45:48.386406,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:45:48.732944,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:45:50.218579,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:45:50.409899,iws7817_03,10.3.113.25,48.3800,13.0800,1
2026-04-25T15:45:50.771119,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:45:52.112840,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:45:52.623447,iws7817_03,10.3.113.25,48.2600,13.0800,1
2026-04-25T15:45:52.796475,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:45:54.123989,iws7817_02,10.3.113.8,49.7100,13.2700,1
2026-04-25T15:45:54.454456,iws7817_03,10.3.113.25,48.2200,13.0800,1
2026-04-25T15:45:54.913290,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:45:56.183658,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:45:56.464051,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:45:56.808924,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:45:58.145691,iws7817_02,10.3.113.8,49.6500,13.2700,1
2026-04-25T15:45:58.558664,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:45:58.812326,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:00.162330,iws7817_02,10.3.113.8,49.6000,13.2700,1
2026-04-25T15:46:00.494022,iws7817_03,10.3.113.25,48.2700,13.0800,1
2026-04-25T15:46:00.842369,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:46:02.185416,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:46:02.512372,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:46:02.940967,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:46:04.200658,iws7817_02,10.3.113.8,49.6100,13.2700,1
2026-04-25T15:46:04.530194,iws7817_03,10.3.113.25,48.3800,13.0800,1
2026-04-25T15:46:04.857646,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:06.264507,iws7817_02,10.3.113.8,49.6500,13.2700,1
2026-04-25T15:46:06.541551,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:46:06.885359,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:08.226673,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:46:08.588072,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:46:08.898829,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:46:10.238310,iws7817_02,10.3.113.8,49.7000,13.2700,1
2026-04-25T15:46:10.581896,iws7817_03,10.3.113.25,48.2600,13.0800,1
2026-04-25T15:46:10.931896,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:12.247517,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:12.598549,iws7817_03,10.3.113.25,48.2400,13.0800,1
2026-04-25T15:46:12.939356,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:46:14.354131,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:14.625071,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:46:14.946630,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:46:16.269249,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:16.630695,iws7817_03,10.3.113.25,48.2000,13.0800,1
2026-04-25T15:46:16.954847,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:18.283533,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:46:18.838283,iws7817_03,10.3.113.25,48.2200,13.0800,1
2026-04-25T15:46:18.981423,iws7817_01,10.3.113.35,50.0102,13.3400,1
2026-04-25T15:46:20.298999,iws7817_02,10.3.113.8,49.7200,13.2700,1
2026-04-25T15:46:20.668589,iws7817_03,10.3.113.25,48.1200,13.0800,1
2026-04-25T15:46:21.132475,iws7817_01,10.3.113.35,49.9800,13.3400,1
2026-04-25T15:46:22.326421,iws7817_02,10.3.113.8,49.6900,13.2700,1
2026-04-25T15:46:22.677386,iws7817_03,10.3.113.25,48.2400,13.0800,1
2026-04-25T15:46:22.994761,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:46:24.624479,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:24.702382,iws7817_03,10.3.113.25,48.2000,13.0800,1
2026-04-25T15:46:25.015322,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:46:26.349948,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:26.822556,iws7817_03,10.3.113.25,48.2100,13.0800,1
2026-04-25T15:46:27.021418,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:46:28.360149,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:28.726473,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:46:29.047282,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:46:30.369374,iws7817_02,10.3.113.8,49.6900,13.2700,1
2026-04-25T15:46:30.743210,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:46:31.063050,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:46:32.416338,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:32.758244,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:46:33.079930,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:46:34.394949,iws7817_02,10.3.113.8,49.7000,13.2700,1
2026-04-25T15:46:34.799301,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:46:35.161190,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:46:36.406313,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:36.800510,iws7817_03,10.3.113.25,48.3400,13.0800,1
2026-04-25T15:46:37.106460,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:46:38.423018,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:46:38.905469,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:46:39.150642,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:46:40.430326,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:46:40.842565,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:41.145572,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:46:42.442872,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:46:42.851287,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:46:43.208376,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:46:44.476974,iws7817_02,10.3.113.8,49.6100,13.2700,1
2026-04-25T15:46:44.886815,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:46:45.181133,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:46:46.479370,iws7817_02,10.3.113.8,49.6200,13.2700,1
2026-04-25T15:46:46.884237,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:47.190151,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:46:48.491349,iws7817_02,10.3.113.8,49.6700,13.2700,1
2026-04-25T15:46:49.015996,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:49.200950,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:46:50.505304,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:46:50.915149,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:46:51.222595,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:46:52.519093,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:46:52.928530,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:53.359456,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:46:54.604630,iws7817_02,10.3.113.8,49.6900,13.2700,1
2026-04-25T15:46:54.944287,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:55.276423,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:46:56.559858,iws7817_02,10.3.113.8,49.7100,13.2700,1
2026-04-25T15:46:56.971852,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:46:57.278548,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:46:58.556005,iws7817_02,10.3.113.8,49.6700,13.2700,1
2026-04-25T15:46:59.013969,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:46:59.292063,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:47:00.574494,iws7817_02,10.3.113.8,49.6700,13.2700,1
2026-04-25T15:47:01.130058,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:47:01.318664,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:47:02.588480,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:47:03.023667,iws7817_03,10.3.113.25,48.3300,13.0800,1
2026-04-25T15:47:03.454251,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:47:04.595719,iws7817_02,10.3.113.8,49.6200,13.2700,1
2026-04-25T15:47:05.047005,iws7817_03,10.3.113.25,48.3400,13.0800,1
2026-04-25T15:47:05.354318,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:47:06.650713,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:47:07.053327,iws7817_03,10.3.113.25,48.4000,13.0800,1
2026-04-25T15:47:07.360457,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:47:08.642349,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:47:09.068465,iws7817_03,10.3.113.25,48.3900,13.0800,1
2026-04-25T15:47:09.372822,iws7817_01,10.3.113.35,49.9800,13.3400,1
2026-04-25T15:47:10.642766,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:47:11.124184,iws7817_03,10.3.113.25,48.3800,13.0800,1
2026-04-25T15:47:11.395832,iws7817_01,10.3.113.35,49.9500,13.3400,1
2026-04-25T15:47:12.654400,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:47:13.101972,iws7817_03,10.3.113.25,48.3900,13.0800,1
2026-04-25T15:47:13.401782,iws7817_01,10.3.113.35,49.9400,13.3400,1
2026-04-25T15:47:14.671502,iws7817_02,10.3.113.8,49.6900,13.2700,1
2026-04-25T15:47:15.115524,iws7817_03,10.3.113.25,48.3700,13.0800,1
2026-04-25T15:47:15.497035,iws7817_01,10.3.113.35,49.9600,13.3400,1
2026-04-25T15:47:16.733033,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:47:17.141106,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:47:17.436288,iws7817_01,10.3.113.35,49.9500,13.3400,1
2026-04-25T15:47:18.689910,iws7817_02,10.3.113.8,49.6200,13.2700,1
2026-04-25T15:47:19.184631,iws7817_03,10.3.113.25,48.3600,13.0800,1
2026-04-25T15:47:19.445235,iws7817_01,10.3.113.35,49.9800,13.3400,1
2026-04-25T15:47:20.712873,iws7817_02,10.3.113.8,49.6000,13.2600,1
2026-04-25T15:47:21.449045,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:47:21.462037,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:47:22.719375,iws7817_02,10.3.113.8,49.5900,13.2700,1
2026-04-25T15:47:23.191499,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:47:23.733316,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:47:24.746071,iws7817_02,10.3.113.8,49.6100,13.2700,1
2026-04-25T15:47:25.230296,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:47:25.489587,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:47:26.764991,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:47:27.227197,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:47:27.505507,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:47:28.762250,iws7817_02,10.3.113.8,49.7200,13.2700,1
2026-04-25T15:47:29.400157,iws7817_03,10.3.113.25,48.2400,13.0800,1
2026-04-25T15:47:29.521630,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:47:30.778069,iws7817_02,10.3.113.8,49.7500,13.2700,1
2026-04-25T15:47:31.260653,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:47:31.574992,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:47:32.797485,iws7817_02,10.3.113.8,49.7800,13.2700,1
2026-04-25T15:47:33.273707,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:47:33.549970,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:47:34.880152,iws7817_02,10.3.113.8,49.7800,13.2600,1
2026-04-25T15:47:35.286492,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:47:35.574676,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:47:36.815431,iws7817_02,10.3.113.8,49.7200,13.2700,1
2026-04-25T15:47:37.312461,iws7817_03,10.3.113.25,48.3200,13.0800,1
2026-04-25T15:47:37.622511,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:47:38.836837,iws7817_02,10.3.113.8,49.7300,13.2600,1
2026-04-25T15:47:39.323019,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:47:39.615328,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:47:40.843923,iws7817_02,10.3.113.8,49.6800,13.2600,1
2026-04-25T15:47:41.459415,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:47:41.624862,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:47:42.852578,iws7817_02,10.3.113.8,49.6400,13.2600,1
2026-04-25T15:47:43.361488,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:47:43.763960,iws7817_01,10.3.113.35,50.0000,13.3400,1
2026-04-25T15:47:44.902375,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:47:45.392053,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:47:45.660157,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:47:47.173868,iws7817_02,10.3.113.8,49.6500,13.2700,1
2026-04-25T15:47:47.417597,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:47:47.711383,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:47:48.892701,iws7817_02,10.3.113.8,49.6200,13.2600,1
2026-04-25T15:47:49.422700,iws7817_03,10.3.113.25,48.2700,13.0800,1
2026-04-25T15:47:49.692503,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:47:50.920793,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:47:51.559676,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:47:51.704799,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:47:52.929157,iws7817_02,10.3.113.8,49.6300,13.2700,1
2026-04-25T15:47:53.443975,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:47:53.827165,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:47:55.084001,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:47:55.457365,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:47:55.733760,iws7817_01,10.3.113.35,50.0900,13.3400,1
2026-04-25T15:47:56.962367,iws7817_02,10.3.113.8,49.6700,13.2600,1
2026-04-25T15:47:57.484869,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:47:57.744894,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:47:58.968812,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:47:59.533431,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:47:59.788276,iws7817_01,10.3.113.35,50.1000,13.3400,1
2026-04-25T15:48:00.982782,iws7817_02,10.3.113.8,49.6200,13.2600,1
2026-04-25T15:48:01.506469,iws7817_03,10.3.113.25,48.3900,13.0800,1
2026-04-25T15:48:01.787701,iws7817_01,10.3.113.35,50.0900,13.3400,1
2026-04-25T15:48:03.004305,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:48:03.536253,iws7817_03,10.3.113.25,48.3600,13.0800,1
2026-04-25T15:48:03.802597,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:48:05.037972,iws7817_02,10.3.113.8,49.6500,13.2600,1
2026-04-25T15:48:05.567535,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:48:05.830706,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:07.020663,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:48:07.575450,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:48:07.834448,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:09.045886,iws7817_02,10.3.113.8,49.6700,13.2700,1
2026-04-25T15:48:09.580711,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:48:09.865859,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:11.051952,iws7817_02,10.3.113.8,49.7400,13.2600,1
2026-04-25T15:48:11.683848,iws7817_03,10.3.113.25,48.2200,13.0800,1
2026-04-25T15:48:11.872609,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:48:13.055674,iws7817_02,10.3.113.8,49.7000,13.2600,1
2026-04-25T15:48:13.612577,iws7817_03,10.3.113.25,48.2600,13.0800,1
2026-04-25T15:48:13.912733,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:48:15.087374,iws7817_02,10.3.113.8,49.7000,13.2700,1
2026-04-25T15:48:15.628242,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:48:15.906799,iws7817_01,10.3.113.35,50.0100,13.3400,1
2026-04-25T15:48:17.252606,iws7817_02,10.3.113.8,49.6800,13.2700,1
2026-04-25T15:48:17.657191,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:48:17.912952,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:48:19.106347,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:48:19.662473,iws7817_03,10.3.113.25,48.3300,13.0800,1
2026-04-25T15:48:19.925135,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:48:21.128822,iws7817_02,10.3.113.8,49.6900,13.2600,1
2026-04-25T15:48:21.748945,iws7817_03,10.3.113.25,48.3300,13.0800,1
2026-04-25T15:48:21.961361,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:48:23.135845,iws7817_02,10.3.113.8,49.7000,13.2700,1
2026-04-25T15:48:23.701399,iws7817_03,10.3.113.25,48.3500,13.0800,1
2026-04-25T15:48:23.968252,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:25.142124,iws7817_02,10.3.113.8,49.7200,13.2700,1
2026-04-25T15:48:25.746607,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:48:26.141367,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:27.219623,iws7817_02,10.3.113.8,49.7300,13.2700,1
2026-04-25T15:48:27.745404,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:48:28.001123,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:48:29.176634,iws7817_02,10.3.113.8,49.6900,13.2600,1
2026-04-25T15:48:29.751644,iws7817_03,10.3.113.25,48.3700,13.0800,1
2026-04-25T15:48:30.014766,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:31.183584,iws7817_02,10.3.113.8,49.7000,13.2700,1
2026-04-25T15:48:31.788866,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:48:32.045035,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:33.193803,iws7817_02,10.3.113.8,49.6800,13.2600,1
2026-04-25T15:48:33.787751,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:48:34.046247,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:35.218512,iws7817_02,10.3.113.8,49.6200,13.2700,1
2026-04-25T15:48:35.847784,iws7817_03,10.3.113.25,48.2900,13.0800,1
2026-04-25T15:48:36.078978,iws7817_01,10.3.113.35,50.0300,13.3400,1
2026-04-25T15:48:37.230852,iws7817_02,10.3.113.8,49.6700,13.2700,1
2026-04-25T15:48:37.820411,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:48:38.085239,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:48:39.253053,iws7817_02,10.3.113.8,49.6400,13.2600,1
2026-04-25T15:48:39.832998,iws7817_03,10.3.113.25,48.2500,13.0800,1
2026-04-25T15:48:40.093517,iws7817_01,10.3.113.35,50.0200,13.3400,1
2026-04-25T15:48:41.335850,iws7817_02,10.3.113.8,49.6400,13.2700,1
2026-04-25T15:48:41.846341,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:48:42.181211,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:43.266410,iws7817_02,10.3.113.8,49.6600,13.2700,1
2026-04-25T15:48:43.871619,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:48:44.137936,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:45.269550,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:45.878762,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:48:46.153600,iws7817_01,10.3.113.35,50.0700,13.3400,1
2026-04-25T15:48:47.271471,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:47.918491,iws7817_03,10.3.113.25,48.3900,13.0800,1
2026-04-25T15:48:48.217143,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:48:49.288250,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:49.920319,iws7817_03,10.3.113.25,48.3600,13.0800,1
2026-04-25T15:48:50.183999,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:48:51.519401,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:51.962343,iws7817_03,10.3.113.25,48.4000,13.0800,1
2026-04-25T15:48:52.217062,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:48:53.306072,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:53.957307,iws7817_03,10.3.113.25,48.3600,13.0800,1
2026-04-25T15:48:54.215686,iws7817_01,10.3.113.35,50.0400,13.3400,1
2026-04-25T15:48:55.288427,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:55.967406,iws7817_03,10.3.113.25,48.3195,13.0800,1
2026-04-25T15:48:56.229359,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:57.290753,iws7817_02,10.3.113.8,,,0
2026-04-25T15:48:58.152055,iws7817_03,10.3.113.25,48.3400,13.0800,1
2026-04-25T15:48:58.258010,iws7817_01,10.3.113.35,50.0500,13.3400,1
2026-04-25T15:48:59.285242,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:00.002099,iws7817_03,10.3.113.25,48.2800,13.0800,1
2026-04-25T15:49:00.311582,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:49:01.287385,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:02.015670,iws7817_03,10.3.113.25,48.3000,13.0800,1
2026-04-25T15:49:02.295298,iws7817_01,10.3.113.35,50.0600,13.3400,1
2026-04-25T15:49:03.291190,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:04.034730,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:49:04.301580,iws7817_01,10.3.113.35,50.0900,13.3400,1
2026-04-25T15:49:05.290610,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:06.044969,iws7817_03,10.3.113.25,48.3400,13.0800,1
2026-04-25T15:49:06.324250,iws7817_01,10.3.113.35,50.1000,13.3400,1
2026-04-25T15:49:07.312317,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:08.078302,iws7817_03,10.3.113.25,48.3300,13.0800,1
2026-04-25T15:49:08.334919,iws7817_01,10.3.113.35,50.1100,13.3400,1
2026-04-25T15:49:09.294393,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:10.090358,iws7817_03,10.3.113.25,48.3700,13.0800,1
2026-04-25T15:49:10.353519,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:49:11.588592,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:12.123729,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:49:12.361884,iws7817_01,10.3.113.35,50.1000,13.3400,1
2026-04-25T15:49:13.311537,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:14.131105,iws7817_03,10.3.113.25,48.3100,13.0800,1
2026-04-25T15:49:14.387791,iws7817_01,10.3.113.35,50.1100,13.3400,1
2026-04-25T15:49:15.309087,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:16.135308,iws7817_03,10.3.113.25,48.2300,13.0800,1
2026-04-25T15:49:16.387031,iws7817_01,10.3.113.35,50.1100,13.3400,1
2026-04-25T15:49:17.303273,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:18.292669,iws7817_03,10.3.113.25,48.2700,13.0800,1
2026-04-25T15:49:18.398049,iws7817_01,10.3.113.35,50.0800,13.3400,1
2026-04-25T15:49:19.394555,iws7817_02,10.3.113.8,,,0
2026-04-25T15:49:20.170823,iws7817_03,10.3.113.25,48.2400,13.0800,1
2026-04-25T15:49:20.537926,iws7817_01,10.3.113.35,50.0900,13.3400,1
